id,time,key
陈*琪,2020/3/7 下午12:04:50,条件熵 体重事件 体重信息量 信息量不确定性 信息量肯定 剩下信息量 已知身高 熵举例 熵条件 联合概率分布 联合熵 身高信息量 进行体测 大于单一 信息量条件 起来信息量 事件信息量 身高体重 对应身高 不确定性减少 独立分布 肯定大于 身高情况下 举例学生 单一事件 组成联合 事件独立 事件组成 加起来 事件加 选择学生 学生进行
王*向,2020/3/7 下午1:33:21,信息熵相对 推送单词 不确定性越高 不确定性较低 信息熵平均 信息熵越大 单词挑选 平均信息量 往往是从 是从记忆 熟悉单词 确定性越大 英语单词 单词往往 软件推送 单词学习 不确定性越 单词可能 具有不确定性 相对较小 不确定性高 概率系统 相对较大 相对于新 记忆过程 不会熟悉 表示概率 确定程度 学习软件 老用户 大小表示 新用户 系统确定 更具有 可能更 过程中 中不会
王*向,2020/3/7 下午1:33:55,产生信息量 模块模块 门课 联合熵 信息量度量 出现信息熵 模块课程 模块选修课 模块选课 熵事件 选中模块 选课选中 信息量联合 模块共有 选课学生 模块门 不同模块 选门 课程产生 共有门 需要选 事件事件 选择不同 发生产生 学生选择 事件出现 事件发生
王*向,2020/3/7 下午1:35:13,条件熵 买水果 事件表示 联合熵 信息量相对于 包含因果关系 南湖校区 因果关系前提条件 校区南门 模拟情境 洗漱完毕 熵关系 熵已知 熵条件 产生信息量 教学模拟 已知事件 南门买 看起来相似 事件不确定性 女同学想 相对于条件 注意区别 想南湖 已经洗漱 情境中 完全独立 准备睡觉 前提发生 发生前提 水果吃 发生产生 发生条件 事件发生 没有联系 表示买 表示已经
王*宇,2020/3/8 下午9:16:46,条件熵 熵感觉 随机变量条件 卖水果 准备睡觉 感觉理解
王*娇,2020/3/7 下午2:05:40,系统确定 安排坐到 组排 坐到组 会大大减少 信息熵具有 几率相等 坐在组 学生坐在 打算调皮捣蛋 熵大小 系统信息熵 调皮捣蛋学生 预测同学会 假设教师 安排调皮 同学会安排 不确定性最大 调皮学生 排几率 系统不确定性 概率系统 大小用于 很难预测 安排座位 教师班 最大值 座位了解 确定程度 表示概率 同学安排 教师安排 班学生 具有最大 确定系统 学生安排 学生非常 非常了解 了解学生 用于表示
梁*玲,2020/3/7 下午2:21:58,一道选择题 信息熵定义 信息熵最大 假设离散 取值范围 基底熵 定义假设 对数底 有限可数 熵单位 熵定义 熵表示 随即变量 题信息熵 离散随即 选择题中 式中
梁*玲,2020/3/7 下午2:22:44,条件熵 熵表示 平均不确定性 联合熵 一道答题 信源熵 信源相互 叫做给定 熵中的 熵之和 熵等于 等于信源 给定条件 题目选择题 已知保留 问信息量 带来信息量 相关性存在 做信息量 对了问 不确定性条件 息量 选择题做 产生息 相互独立 做对了 表示已知 保留平均 做题目 答题中 发生前提 减少平均 做问 新带来 学生需要 学生做 会减少 需要做 表示发生 发生新
王*娇,2020/3/7 下午2:24:41,预选答案 条件熵 问题预选 分到实验室 分到研究室 分属班级 取值不确定性 取值前提 取值平均 型随机变量 多重选择测试 多重选择问题 左毕业论文 已知取值 年级分到 无关信息量 概率分布联合 毕业论文联合 熵设 熵设有 理解多重选择 联合概率分布 联合熵 设有多重选择 选择概率分布 中预选 研究室左 答案概率 学生分属 离散型 联合分布 相对于条件 定义条件 选择概率 表示已知 大学年级 信息期望 年级学生 实验室学生 属于班
王*娇,2020/3/7 下午2:50:29,不单单是个体 中的信息量 中的教学 中的教育 信息熵教学 信息熵表示 信息量估算 出有需要 工程中的 已知未知 往往信息熵 数值已知 有用信息 等价选项 筛选出有 系统中的 表示不单单是 试卷多项选择题 课件质量 过程中的 选项个数 标准化试卷 运用数值 个数分析 概率往往 判定解释 做出有效地 概率同样 筛选分析 庞大整体 处理判定 更加规范化 未知信息 状态描述 环境测量 发生概率 同样评估 评估同样 有效地相关 教学设计
宋*婷,2020/3/7 下午5:14:03,假设假设 参加比赛 不确定性假设 中选择一 举例说明数学教师 信息熵事件 信息熵假设 信息熵最大 信息熵最小 假设数学教师 假设数学老师 发生后所 后所产生 均分之一 平均信息量 择一代表 指定数学教师 教学系统中 数学教师中选 数学教师参加 数学教师教学 数学老师水平 数量化表示 比赛教学系统 现象数量化 选中概率 假设校长 教师选中 假设之间 决定抽签 抽签方式 不确定性最大 事件不确定性 参赛教师 教师参赛 概率均 选择参赛 直接指定 水平不等 教师有所
李*格,2020/3/7 下午5:25:54,先验信息 引入先验 计算信息熵 赢概率 信息熵举例 信息熵衡量 信息量大小 信息量弄清楚 信息量很大 分辨说话者 原文链接 增益算法 弄清楚方想 得到想要 想要传递 提到信息量 方想表达 最大熵 看到信息熵 缩小信息量 衡量不确定性 衡量信息量 说信息熵 说话者到底 问出意思 信息增益 预测赢家 仔细分辨 公式计算 心里忐忑 猜队 附上论坛 下面附上 希望信息量 赢得概率 队赢 不确定性很大 概率更大 举例队伍 直观感觉
李*格,2020/3/7 下午5:52:17,穿衣服 事件组合成 信息量不确定性 信息量肯定 假设对应 剩下信息量 对应环境温度 已知信息量 条件熵 环境温度穿 组合成联合 联合概率分布 衣服信息量 环境温度高 已知温度 大于单一 信息量条件 起来信息量 事件信息量 衣服外套 不确定性减少 独立分布 肯定大于 外套事件 衣服独立 单一事件 温度情况下 加起来 高低
李*格,2020/3/7 下午5:54:53,中所学 参照概率论 期望计算公式 条件熵 概率论中学 概率论中所 熵是否 熵类似于 熵计算公式 类似于概率论 联合熵 计算公式类似于 类似于数学 数学期望 中学概率 联合概率 条件概率 是否参照 理解究竟 知识理解 学知识 究竟不同
夏*,2020/3/9 下午12:29:55,熵概率 反函数关系 可能性度量 概率越大 熵通常 理解反函数 计算熵 计算公式知道 概率求 通常计算 概率事件 用于描述 通常用于 描述系统 发生可能性 确定程度 系统确定 之间关系 事件发生
张*璟,2020/3/7 下午6:12:59,选中概率 老师要求 不确定性减小 举例语文 作家选中 信息熵减小 信息熵平均 信息熵最大 信息量取决于 信源不确定性 取决于信源 平均信息量 当代作家选中 选择当代作家 概率增大 全班展示 生平作品 指定作家 年代作家 不确定性最大 了解生平 语文老师 展示汇报 老师作家 喜欢作家 作家选择 学生指定 只能选择 选择喜欢 做限制 老师学生 作品相关 要求只能 学生选择 选择做 要求学生 相关信息
冯*珂,2020/3/7 下午6:31:18,预测天气情况 概率系统 中信息熵 云层昆虫 从古到今津津乐道 信息熵含义 信息熵常 信息熵很大 信息熵最大 信息熵较小 关注天气情况 天气从古到今 天气情况更加 实际教学系统 平均信息量 昆虫表层 熵大小 科学技术人造卫星 肉眼观察 观察云层 表层现象 只能肉眼 含量量化 津津乐道话题 举例现金 量化指标 不确定性最大 先进科学技术 系统不确定性 试结合 计算方法 预测天气 更加准确 现象预测 科学计算 现金都会 表示概率 确定程度 结合实际 信息含量
冯*珂,2020/3/7 下午6:34:35,熵条件 联合熵 条件熵 已知随机变量 教学系统说明 条件随机变量 熵意义 熵离散 熵表征 离散随机变量 菜教学系统 表征事件 随机变量不确定性 随机变量条件 试结合 表示已知 结合菜 说明联合 系统确定 事件发生 发生系统
张*璟,2020/3/7 下午6:42:55,选择作家 选定作家 随机变量发生 学生选择 作家随机变量 平均信息量 联合熵 举例语文 发生熵 已知随机变量 带来熵 度量联合 条件熵 条件随机变量 熵度量 熵表示 衡量已知 表示随机变量 随机变量不确定性 随机变量条件 全班展示 生平作品 先选定 了解生平 作家平均 系统不确定性 选作家 语文老师 展示汇报 作家联合 喜欢作家 联合分布 作家条件 表示选定 分布系统 同学选择 不能选 同学不能 选择喜欢 要求同学
张*璟,2020/3/9 下午12:11:29,发在群 同学们发在 条件熵 熵表示 数学期望 表述准确 阅读同学们 仔细阅读 发现表述 里链接 表示数学 群里
冯*珂,2020/3/7 下午6:52:55,事情发生 当选班长 团支书熵 当选团支书 条件熵 联合熵 两件事情 举例班级 决定性 团支书职务 熵两件事 熵已知 班长团支书 竞争班长 已知事情 班级竞争 知当选 发生决 简单描述 最终当选 情发生 决定程度 表示知 系统决定 发生事情 发生系统 表示最终
张*璟,2020/3/7 下午7:04:33,学生选择 作家随机变量 举例语文 全班展示 生平作品 汇报作家 了解生平 选作家 语文老师 展示汇报 同学汇报 选择作家 喜欢作家 同学选 选择喜欢 要求同学 作品相关 老师要求 学生学生 要求学生 相关信息
杜*,2020/3/7 下午9:08:13,观察随机变量 获得信息量 随机变量信息量 随机变量系统 信息时所 信息量基础上 信息量获取 利用概率论 度量联合 时所获得 条件熵 概率论知识 熵度量 熵物理 物理含义 联合熵 获取信息量 观察完后 随机变量获取 拥有信息量 符合直觉 轻易得出 信息量不会 物理意义 表达物理 基础上获取 先观察 基础上观察 联合分布 分布系统 获取影响 得知确定 获取信息 信息基础上 非常符合 系统确定 确定信息 系统获得 不会影响
菅*琳,2020/3/8 上午11:13:04,选项容易 信息熵最大 明显错误 题信息熵 中的对数 信息熵信息论 信息熵公式 信息熵单位 信息熵就越 信息熵表示 信息熵说 信息熵越高 信息量概念 公式负 出题规则 对数底 就越低 度量信息量 式中的 情况信息熵 最大最小 最小之间 有序化程度 用于度量 程度度量 系统有序化 细小差别 选项选出 选项选对 难度区分度 信息论中 一共选项 符合出题 选出正确 确定选项 做选择题 系统不确定性 容易纠结 题中间 判断错误
菅*琳,2020/3/8 上午11:38:50,联合熵 信息熵信息熵 信源熵 信源相互 小于信息熵 度量联合 熵之和 熵信息熵 熵小于 熵度量 熵等于 等于信源 之间相关性 相关性存在 举例子 平均不确定性 结论题 题结论 没有相关性 相互独立 联合分布 例子学生 分布系统 题影响 减少平均 做题 系统确定 学生做 会减少
菅*琳,2020/3/8 上午11:54:03,条件熵 堆西瓜 瓜坏 坏瓜 不确定性举 叫做给定 定义中的 已知堆 熵定义 熵表示 瓜个数 给定条件 色泽对应 西瓜色泽 对应瓜 已知保留 例子堆 举例子 平均不确定性 表示色泽 表示已知 保留平均 表示瓜 设表示
许*卫,2020/3/8 下午3:27:01,学校规定 高一高二 高二学生 信息熵又叫 可能会占课 平均信息量 高三来说 确定体育课 又叫平均 判断概率 学生体育课 不能体育课 规定体育课 高三不能 规定高一 概率系统 教师可能会 获取信息 确定程度 并不确定 信息确定 系统确定 学校中
许*卫,2020/3/8 下午3:34:14,门课 选择教育 条件熵 实验设计门 教育实验设计 联合熵 两门课概率 熵指 熵概率 熵理解 选择两门课 独立互不 课概率 学生选课 信息化门 互不影响 发生概率 相互独立 概率系统 教育信息化 课选择 课之后 选择相互 理解学生 指系统 系统发生 确定发生 学生选择 已经确定 表示选择 已经选择 系统已经 学生已经
